PGA_prob
0.982665827486208
0.00987033473298174
0.00288168747794462
0.00137347090743464
0.000806960710289903
0.000532817636927145
0.000379054649711985
0.000284009456276881
0.000221063159910919
0.000177168725052004
0.000145309142690387
0.000121432644373093
0.000103064371916161
8.86220665501952e-05
7.70551440937018e-05
6.76434499614860e-05
5.98797045617719e-05
5.33980656039669e-05
4.79292122326221e-05
4.32712552784740e-05
