T_W1,T_W2,T_W3,T_W4
1147.87617038583,1147.87617038584,1172.33739644496,1179.5633450362
1147.87825126113,1147.87825126113,1172.60982634813,1179.80547689625
1147.88028453893,1147.88028453894,1172.87959096225,1180.04517101034
1147.88226382957,1147.88226382958,1173.14560466039,1180.28146404095
1147.88421054434,1147.88421054435,1173.41104081077,1180.51712860698
1147.88616362311,1147.88616362312,1173.68053264749,1180.75624491264
1147.88802189666,1147.88802189666,1173.94002376681,1180.98641410648
1147.88980590672,1147.88980590673,1174.19286148422,1181.21070579218
1147.89148363801,1147.89148363801,1174.43441605868,1181.42521710019
1147.89319254451,1147.89319254451,1174.68521359897,1181.64781972334
1147.89486106055,1147.89486106056,1174.93194027629,1181.86700445413
1147.89646330655,1147.89646330655,1175.17819183237,1182.08573218537
1147.89807108198,1147.89807108198,1175.42715925054,1182.30695418197
1147.89960549069,1147.89960549069,1175.66944614405,1182.52237578573
1147.90111612325,1147.90111612325,1175.91254777978,1182.73857408086
1147.90257180988,1147.90257180988,1176.15122320194,1182.9509669888
1147.90400390535,1147.90400390535,1176.3908153344,1183.16422325444
1147.90539155025,1147.90539155025,1176.62736458056,1183.37488504464
1147.90674554863,1147.90674554863,1176.86277349659,1183.58460970777
1147.90806489605,1147.90806489605,1177.09668410229,1183.79308049356
1147.90935013951,1147.90935013951,1177.3290232681,1184.00023420669
1147.91060417007,1147.91060417007,1177.56021005816,1184.20643148146
1147.9118253364,1147.9118253364,1177.78973423218,1184.41122515678
1147.91301779859,1147.91301779859,1178.01830439188,1184.61522975959
1147.91417856887,1147.91417856887,1178.2451092132,1184.81773512242
1147.91531304011,1147.91531304011,1178.47117164307,1185.01963037137
1147.91641662444,1147.91641662444,1178.69529056269,1185.21986574809
1147.91749643072,1147.91749643072,1178.91894474781,1185.41972794105
1147.91854789701,1147.91854789701,1179.14090573972,1185.61814055539
1147.91957154438,1147.91957154438,1179.36107917337,1185.81502949691
1147.9205746985,1147.9205746985,1179.58121607756,1186.01190592997
1147.92155014595,1147.92155014595,1179.79920708395,1186.2069412044
1147.92250484369,1147.92250484369,1180.01680131273,1186.40164778635
1147.92343506493,1147.92343506493,1180.23280501402,1186.59498676562
1147.92434276673,1147.92434276673,1180.44756911979,1186.78726744001
1147.9252291004,1147.9252291004,1180.66133387679,1186.97868871296
1147.92609216773,1147.92609216773,1180.87347101273,1187.16869725845
1147.92692268563,1147.92692268563,1181.08107646454,1187.35477601242
1147.92771773591,1147.92771773591,1181.28365048526,1187.53647444823
1147.92854208181,1147.92854208182,1181.4964764395,1187.72717802611
1147.92929665068,1147.92929665068,1181.6983878195,1187.90832173137
1147.93008649289,1147.9300864929,1181.90943912172,1188.09750868321
1147.93080284495,1147.93080284495,1182.10853479806,1188.27620778105
1147.93156219451,1147.93156219452,1182.31929502203,1188.46515071998
1147.93225741949,1147.9322574195,1182.51971250894,1188.64500820243
1147.93293317536,1147.93293317536,1182.71564639058,1188.82096615441
1147.93366128854,1147.93366128854,1182.93095376946,1189.01394059445
1147.93432216145,1147.93432216145,1183.13061807458,1189.19313075303
1147.93498275939,1147.93498275939,1183.33293735214,1189.37466652484
1147.93561438097,1147.93561438091,1183.53014486328,1189.55167184925
1147.93623770436,1147.93623770425,1183.72816673765,1189.72943664992
1147.93682677473,1147.93682677463,1183.91877394377,1189.90063351642
1147.93740832513,1147.93740832502,1184.1106959398,1190.07308444728
1147.93800142579,1147.93800142567,1184.309721423,1190.25181576381
1147.9385684259,1147.93856842574,1184.50325273516,1190.42568121271
1147.93911641957,1147.93911641945,1184.6936349399,1190.59673011808
1147.93966957591,1147.93966957576,1184.8892813871,1190.77249749439
1147.9402006675,1147.94020066734,1185.08018725586,1190.94402649318
1147.94070491914,1147.94070491898,1185.26492896485,1191.11010752455
1147.94121835954,1147.94121835938,1185.45624571613,1191.28203507102
1147.94170963466,1147.94170963449,1185.64247056311,1191.44946259974
1147.94219992342,1147.94219992331,1185.83128255585,1191.61914145974
1147.94266273497,1147.94266273483,1186.01337993126,1191.78290907413
1147.94313018776,1147.94313018763,1186.19999947675,1191.95068189959
1147.94357501782,1147.94357501764,1186.38113095917,1192.11361671077
1147.94402816807,1147.9440281679,1186.56773011337,1192.28135933797
1147.9444472454,1147.94444724525,1186.74417418473,1192.44010221821
1147.94487953595,1147.9448795358,1186.92893752469,1192.6062385677
1147.9452899132,1147.94528991304,1187.1072877277,1192.76669157079
1147.9457015101,1147.94570151,1187.28884848032,1192.92994144765
1147.94609346007,1147.94609345994,1187.46556038659,1193.08892058456
1147.94647794562,1147.94647794546,1187.64169603442,1193.2474038488
1147.94686042503,1147.94686042488,1187.81873935289,1193.4066712774
1147.94723066782,1147.94723066773,1187.99314315223,1193.56357769081
1147.94759014616,1147.94759014606,1188.16688743637,1193.71989848243
1147.9479494083,1147.94794940818,1188.34206757726,1193.87752441269
1147.94829980815,1147.94829980809,1188.51543328184,1194.03347820465
1147.94862667439,1147.94862667429,1188.68139835156,1194.18290379915
1147.94897350136,1147.94897350127,1188.85901725671,1194.34265631699
1147.9492983502,1147.94929835009,1189.02807167237,1194.4948028427
1147.94961579589,1147.94961579581,1189.19621159365,1194.64608196662
1147.94993584293,1147.94993584284,1189.36835368808,1194.80096399474
1147.95024192305,1147.95024192295,1189.53534428246,1194.95123686454
1147.95053209816,1147.95053209808,1189.6967847662,1195.09654440162
1147.9508233242,1147.95082332414,1189.86147924468,1195.24477637567
1147.95110746752,1147.95110746747,1190.02478055086,1195.39176878496
1147.9513894,1147.95138939996,1190.18925290179,1195.53979251864
1147.95166180232,1147.95166180228,1190.35078289718,1195.6852181697
1147.95194479569,1147.95194479564,1190.52044640525,1195.83783426172
1147.95221041805,1147.95221041798,1190.68191861207,1195.98315658842
1147.95247052064,1147.95247052059,1190.842949143,1196.12801336925
1147.95273086221,1147.95273086213,1191.00608037371,1196.27479253936
1147.95296498715,1147.9529649871,1191.1560380619,1196.40983637336
1147.95322586582,1147.95322586575,1191.32464253759,1196.56142550838
1147.9534593678,1147.95345936771,1191.4787736671,1196.70016746885
1147.95369753787,1147.95369753778,1191.63720750936,1196.84270618828
1147.9539275183,1147.9539275182,1191.79292217121,1196.98281679715
1147.9541543833,1147.95415438319,1191.9486960059,1197.12296457191
1147.95437615871,1147.9543761586,1192.10337557332,1197.26212817113
1147.95459760953,1147.95459760942,1192.25911175941,1197.40220202353
1147.9548072526,1147.95480725253,1192.41029441029,1197.53816815919
1147.95502251487,1147.95502251481,1192.5674685588,1197.67948616366
1147.95522348917,1147.95522348908,1192.71679173842,1197.81384176923
1147.95542537575,1147.95542537566,1192.86781030964,1197.94967930299
1147.95562652301,1147.95562652296,1193.01997498681,1198.08647728987
1147.95581128464,1147.95581128459,1193.16369204648,1198.21579040451
1147.95601022977,1147.95601022974,1193.31950762349,1198.35580168
1147.9561915808,1147.95619158077,1193.46401251796,1198.48579705192
1147.95637924016,1147.95637924014,1193.6144933268,1198.62104592985
1147.95654560065,1147.95654560063,1193.75148048049,1198.74434762961
1147.95673286121,1147.95673286119,1193.90608707555,1198.88322801059
1147.95690012923,1147.95690012921,1194.0469415397,1199.00992445044
1147.95707711159,1147.95707711158,1194.19724195841,1199.14493200972
1147.95724198674,1147.95724198673,1194.33925556806,1199.27258385948
1147.95740368425,1147.95740368424,1194.48122759242,1199.4001486902
1147.95756880282,1147.95756880281,1194.62746686376,1199.53151480897
1147.95772539143,1147.95772539143,1194.76783192989,1199.65764726759
1147.95786978652,1147.95786978651,1194.9002725079,1199.77677162322
1147.95802967084,1147.95802967083,1195.04745843995,1199.90891175321
1147.95817501157,1147.95817501157,1195.1838223843,1200.03147271517
1147.95832540979,1147.95832540978,1195.32571796112,1200.15888712486
1147.95845876686,1147.95845876685,1195.4549418575,1200.27508326065
1147.95860789478,1147.95860789477,1195.59967953672,1200.40496092784
1147.9587434157,1147.95874341569,1195.73367532356,1200.52534163569
1147.95888504045,1147.95888504044,1195.87455462101,1200.65175296733
1147.95901769993,1147.95901769993,1196.00913216613,1200.77254871033
1147.95914791582,1147.95914791581,1196.14266241059,1200.8924419021
1147.95928092332,1147.95928092332,1196.28020290952,1201.01581233023
1147.95940840569,1147.95940840569,1196.4141145481,1201.13595443232
1147.95953358252,1147.95953358252,1196.54736061558,1201.25548207217
1147.95965301207,1147.95965301207,1196.67625659822,1201.37118318757
1147.95977680855,1147.95977680855,1196.81087295491,1201.49187755983
1147.95989498469,1147.95989498469,1196.94143678211,1201.60897086354
1147.96001092202,1147.96001092202,1197.0713000214,1201.72542044046
1147.96012110335,1147.96012110335,1197.19626956226,1201.8375877879
1147.96023394588,1147.96023394588,1197.32556869403,1201.95348331742
1147.96034165018,1147.96034165018,1197.45107788073,1202.06608400584
1147.96045160203,1147.96045160203,1197.58015269174,1202.18173614217
1147.96055603942,1147.96055603942,1197.70486014409,1202.29356997742
1147.96066352315,1147.96066352315,1197.8339776849,1202.40920387838
1147.96076249613,1147.96076249612,1197.95489306464,1202.51765943178
1147.96086322723,1147.96086322723,1198.07900598312,1202.62881661469
1147.9609651195,1147.96096511949,1198.20623080281,1202.7427178134
1147.9610615385,1147.9610615385,1198.32803289419,1202.85184674184
1147.96116121555,1147.96116121555,1198.45500959348,1202.96545278308
1147.96125377003,1147.96125377003,1198.57495434222,1203.07287058369
1147.9613504882,1147.9613504882,1198.70072168603,1203.18534947883
1147.96144248378,1147.96144248378,1198.82226817577,1203.29407829482
1147.96153317201,1147.961533172,1198.94346578675,1203.40247608575
1147.96161965225,1147.96161965225,1199.06050137501,1203.50722497372
1147.96170942656,1147.96170942656,1199.18273112592,1203.61647640643
1147.96179506461,1147.96179506461,1199.30109793002,1203.72230302359
1147.96187842692,1147.96187842692,1199.41789141642,1203.8267215491
1147.96195943266,1147.96195943265,1199.532548859,1203.92929765311
1147.96204204177,1147.96204204177,1199.65053000492,1204.03469386479
1147.96212034286,1147.96212034286,1199.76417765935,1204.13632495617
1147.96220099094,1147.96220099094,1199.88186765836,1204.24140766215
1147.96227449189,1147.96227449189,1199.99058123872,1204.33872672436
1147.96235282301,1147.96235282301,1200.10796862165,1204.44341090457
1147.962428921,1147.962428921,1200.22288159682,1204.54597631678
1147.96250222053,1147.96250222053,1200.33539739799,1204.64640547066
1147.96257672265,1147.96257672266,1200.44983069878,1204.74849548472
1147.96264718525,1147.96264718525,1200.56033699873,1204.84709293551
1147.96272039177,1147.96272039177,1200.67529698796,1204.94958327543
1147.96278874481,1147.9627887448,1200.78441066082,1205.04690379472
1147.96285705596,1147.96285705596,1200.89441331987,1205.14501507015
1147.96292639021,1147.96292639021,1201.00661450165,1205.24497535033
1147.96299318942,1147.96299318942,1201.11650210966,1205.34287233968
1147.96305879651,1147.96305879651,1201.22503208858,1205.43955328092
1147.96312081014,1147.96312081014,1201.32941055121,1205.53257510115
1147.96318490847,1147.96318490847,1201.43788808658,1205.62915740138
1147.9632454882,1147.9632454882,1201.54164980801,1205.72165019844
1147.96330751462,1147.96330751462,1201.64890068408,1205.81707348516
1147.96336835516,1147.96336835515,1201.75575493073,1205.91211446946
1147.9634239778,1147.9634239778,1201.85271659613,1205.99877922215
1147.96348187067,1147.96348187067,1201.95569833889,1206.09045281349
1147.9635379218,1147.9635379218,1202.05734902788,1206.18090167522
1147.96359403872,1147.96359403872,1202.15933853091,1206.27167327455
1147.96364923652,1147.96364923652,1202.26146936987,1206.36245428801
1147.96370391262,1147.96370391262,1202.36276270778,1206.45254276403
1147.96375783886,1147.96375783886,1202.46442241304,1206.54282804351
1147.9638110908,1147.9638110908,1202.56490670883,1206.63213165913
1147.96386361417,1147.96386361417,1202.66575311033,1206.72162608044
1147.96391542322,1147.96391542322,1202.76530347189,1206.81003792462
1147.96396650697,1147.96396650697,1202.86519500211,1206.89862165382
1147.9640168711,1147.9640168711,1202.96373748891,1206.98608006422
1147.96406651741,1147.96406651741,1203.06261174855,1207.07370162992
1147.96411545239,1147.96411545239,1203.16010985497,1207.16017708895
1147.96416368254,1147.96416368254,1203.25794015196,1207.24681529817
1147.96421121599,1147.96421121599,1203.35437869767,1207.33229617853
1147.96425806128,1147.96425806128,1203.45115546052,1207.4179440427
1147.96430422763,1147.96430422763,1203.54653044728,1207.50242788553
1147.96434972454,1147.96434972454,1203.64225246724,1207.58708518887
1147.96439456176,1147.96439456176,1203.73656552513,1207.67057403735
1147.96443874916,1147.96443874916,1203.83123565883,1207.75424376959
1147.96448229666,1147.96448229666,1203.9244911625,1207.83674180135
1147.9645252142,1147.9645252142,1204.01811420051,1207.91942843026
1147.96456751164,1147.96456751164,1204.11031781206,1208.00094079011
1147.96460919881,1147.96460919881,1204.20289942531,1208.08264942947
1147.96465028538,1147.96465028538,1204.29405737211,1208.1631816661
1147.96469078095,1147.96469078095,1204.38560359669,1208.24391768035
1147.96473069497,1147.96473069497,1204.47572231994,1208.32347548041
1147.96477003675,1147.96477003675,1204.56623930935,1208.40324430057
1147.96480881544,1147.96480881544,1204.65532529679,1208.48183336648
1147.96484704006,1147.96484704006,1204.74481920562,1208.56064040716
1147.96488471947,1147.96488471947,1204.83287891428,1208.63826640308
1147.96492186237,1147.96492186237,1204.92135584569,1208.71611702683
1147.9649584773,1147.9649584773,1205.00839566787,1208.79278555636
1147.96499457268,1147.96499457268,1205.09586165132,1208.86968505977
1147.96503015674,1147.96503015674,1205.18188790094,1208.94540165791
1147.96506523757,1147.96506523757,1205.26834888408,1209.02135526735
1147.96509982314,1147.96509982314,1205.35336779233,1209.09612539867
1147.96513392123,1147.96513392124,1205.43882963911,1209.1711382701
1147.96516753953,1147.96516753953,1205.52284735416,1209.24496732939
1147.96520068554,1147.96520068554,1205.60731584567,1209.31904454969
1147.96523336664,1147.96523336664,1205.690338434,1209.39193786353
1147.9652655901,1147.9652655901,1205.77381927033,1209.46508445236
1147.96529736303,1147.96529736303,1205.85585271864,1209.53704728088
1147.96532869242,1147.96532869242,1205.93835152101,1209.60926819257
1147.96535958513,1147.96535958513,1206.01940173821,1209.68030573113
1147.9653900479,1147.9653900479,1206.10092405109,1209.75160585645
1147.96542008736,1147.96542008736,1206.18099687029,1209.8217232373
